ErrorMessage,LastUpdated,Rows,Status
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 13:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 251}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 13:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 256}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 13:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 255}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 14:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 248}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 14:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 236}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 14:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 223}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 14:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 221}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 15:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 221}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 15:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 220}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 15:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 220}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 15:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 216}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 16:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 214}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 16:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 214}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 16:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 214}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 16:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 215}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 17:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 205}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 17:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 195}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 17:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 191}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 17:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 183}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 18:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 182}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 18:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 179}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 18:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 174}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 18:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 173}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 19:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 165}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 19:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 167}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 19:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 163}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 19:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 154}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 20:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 154}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 20:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 155}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 20:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 155}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 20:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 151}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 21:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 156}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 21:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 155}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 21:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 155}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 21:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 151}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 22:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 149}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 22:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 151}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 22:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 158}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 22:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 157}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 23:00:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': 158}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 23:15:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': None}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 23:30:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': None}",Success
,02-Feb-2025 23:16:00,"{'EffectiveTime': '02-Feb-2025 23:45:00', 'FieldName': 'CO2_INTENSITY', 'Region': 'ALL', 'Value': None}",Success
